"Parent","parent_sku","post_parent","ID","post_status","menu_order","sku","downloadable","virtual","stock","stock_status","regular_price","sale_price","weight","length","width","height","tax_class","variation_description","file_path","file_paths","download_limit","images","downloadable_files","tax:product_visibility","tax:product_shipping_class","meta:attribute_pa_cabeza-de-mazo","meta:attribute_pa_color","meta:attribute_pa_dimensiones-de-la-cabeza","meta:attribute_pa_dimensiones-del-mango","meta:attribute_pa_mango","meta:attribute_pa_talla","meta:total_sales"
"Zapatillas de caballero S-Three Ecco","","1033","1038","publish","5","102904/01007_white-43","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-s-three-ecco-102904-01007_main.jpg","","","","","white","","","","43","0"
"Zapatillas de caballero S-Three Ecco","","1033","1039","publish","6","102904/01007_white-44","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-s-three-ecco-102904-01007_main.jpg","","","","","white","","","","44","0"
"Zapatillas de caballero S-Three Ecco","","1033","1040","publish","7","102904/01007_white-45","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-s-three-ecco-102904-01007_main.jpg","","","","","white","","","","45","0"
"Zapatillas de caballero S-Three Ecco","","1033","1041","publish","8","102904/01007_white-46","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-s-three-ecco-102904-01007_main.jpg","","","","","white","","","","46","0"
"Zapatillas de caballero S-Three Ecco","","1033","1042","publish","9","102904/01007_white-47","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-s-three-ecco-102904-01007_main.jpg","","","","","white","","","","47","0"
"Zapatillas de caballero Biom H4 Ecco","","1050","1051","publish","1","108204/01007_white-39","no","no","","instock","209","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-biom-h4-ecco-108204-01007_main.jpg","","","","","white","","","","39","0"
"Zapatillas de caballero Biom H4 Ecco","","1050","1052","publish","2","108204/01007_white-40","no","no","","instock","209","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-biom-h4-ecco-108204-01007_main.jpg","","","","","white","","","","40","0"
"Zapatillas de caballero Biom H4 Ecco","","1050","1053","publish","3","108204/01007_white-41","no","no","","instock","209","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-biom-h4-ecco-108204-01007_main.jpg","","","","","white","","","","41","0"
"Zapatillas de caballero Biom H4 Ecco","","1050","1054","publish","4","108204/01007_white-42","no","no","","instock","209","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-biom-h4-ecco-108204-01007_main.jpg","","","","","white","","","","42","0"
"Zapatillas de caballero Biom H4 Ecco","","1050","1055","publish","5","108204/01007_white-43","no","no","","instock","209","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-biom-h4-ecco-108204-01007_main.jpg","","","","","white","","","","43","0"
"Zapatillas de caballero Biom H4 Ecco","","1050","1056","publish","6","108204/01007_white-44","no","no","","instock","209","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-biom-h4-ecco-108204-01007_main.jpg","","","","","white","","","","44","0"
"Zapatillas de caballero Biom H4 Ecco","","1050","1057","publish","7","108204/01007_white-45","no","no","","instock","209","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-biom-h4-ecco-108204-01007_main.jpg","","","","","white","","","","45","0"
"Zapatillas de caballero Biom H4 Ecco","","1050","1058","publish","8","108204/01007_white-46","no","no","","instock","209","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-biom-h4-ecco-108204-01007_main.jpg","","","","","white","","","","46","0"
"Zapatillas de caballero Biom H4 Ecco","","1050","1059","publish","9","108204/01007_white-47","no","no","","instock","209","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-biom-h4-ecco-108204-01007_main.jpg","","","","","white","","","","47","0"
"Zapatillas de señora Biom H4 Ecco","","1067","1068","publish","1","108203/01007_white-36","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-biom-h4-ecco-108203-01007_main.jpg","","","","","white","","","","36","0"
"Zapatillas de señora Biom H4 Ecco","","1067","1069","publish","2","108203/01007_white-37","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-biom-h4-ecco-108203-01007_main.jpg","","","","","white","","","","37","0"
"Zapatillas de señora Biom H4 Ecco","","1067","1070","publish","3","108203/01007_white-38","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-biom-h4-ecco-108203-01007_main.jpg","","","","","white","","","","38","0"
"Zapatillas de señora Biom H4 Ecco","","1067","1071","publish","4","108203/01007_white-39","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-biom-h4-ecco-108203-01007_main.jpg","","","","","white","","","","39","0"
"Zapatillas de señora Biom H4 Ecco","","1067","1072","publish","5","108203/01007_white-40","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-biom-h4-ecco-108203-01007_main.jpg","","","","","white","","","","40","0"
"Zapatillas de señora Biom H4 Ecco","","1067","1073","publish","6","108203/01007_white-41","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-biom-h4-ecco-108203-01007_main.jpg","","","","","white","","","","41","0"
"Zapatillas de señora Biom H4 Ecco","","1067","1074","publish","7","108203/01007_white-42","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-biom-h4-ecco-108203-01007_main.jpg","","","","","white","","","","42","0"
"Zapatillas de señora Tray Ecco","","1082","1083","publish","1","108303/01002_bright-white-36","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-tray-ecco-108303-01002_main.jpg","","","","","bright-white","","","","36","0"
"Zapatillas de señora Tray Ecco","","1082","1084","publish","2","108303/01002_bright-white-37","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-tray-ecco-108303-01002_main.jpg","","","","","bright-white","","","","37","0"
"Zapatillas de señora Tray Ecco","","1082","1085","publish","3","108303/01002_bright-white-38","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-tray-ecco-108303-01002_main.jpg","","","","","bright-white","","","","38","0"
"Zapatillas de señora Tray Ecco","","1082","1086","publish","4","108303/01002_bright-white-39","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-tray-ecco-108303-01002_main.jpg","","","","","bright-white","","","","39","0"
"Zapatillas de señora Tray Ecco","","1082","1087","publish","5","108303/01002_bright-white-40","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-tray-ecco-108303-01002_main.jpg","","","","","bright-white","","","","40","0"
"Zapatillas de señora Tray Ecco","","1082","1088","publish","6","108303/01002_bright-white-41","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-tray-ecco-108303-01002_main.jpg","","","","","bright-white","","","","41","0"
"Zapatillas de señora Tray Ecco","","1082","1089","publish","7","108303/01002_bright-white-42","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-senora-tray-ecco-108303-01002_main.jpg","","","","","bright-white","","","","42","0"
"Mazo The Brass Spot","","750","1142","publish","4","","no","no","","instock","425","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/05/mazo-sapelly-laton-fibra-carbono.jpg","","","","material-de-sapelly-y-tapa-de-laton","","","","fibra-de-carbono","","0"
"Mazo The Brass Spot","","750","1143","publish","2","","no","no","","instock","390","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/05/mazo-clasico-haya-resina-fibra-carbono.jpg","","","","material-de-haya-y-tapa-de-resina-fenolica","","","","fibra-de-carbono","","0"
"Mazo The Brass Spot Material de Haya, tapa de Resina Fenólica y mango de aluminio","","1211","1212","publish","0","","no","no","","instock","295","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/mazo-clasico-haya-resina-aluminio.jpg","","","","","","","","","","0"
"Mazo The Brass Spot Material de Sapelly, tapa de Latón y mango de aluminio","","1213","1214","publish","0","","no","no","","instock","330","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/mazo-sapelly-laton-aluminio.jpg","","","","","","","","","","0"
"Mazo The Brass Spot Material de Bubinga, tapa de Fibra Vidrio / Latón y mango de Fibra de Carbono","","1215","1216","publish","0","","no","no","","instock","490","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/05/mazo-sapelly-laton-fibra-carbono.jpg","","","","","","","","","","0"
"Mazo The Brass Spot Material de Palo Rojo, tapa de Fibra Vidrio / Latón y mango de Fibra de Carbono","","1218","1219","publish","0","","no","no","","instock","490","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/05/mazo-avanzado-palo-rojo-resina-carbono.jpg","","","","","","","","","","0"
"Chaqueta Croquet de agua para Caballero","JN1010","1242","1245","publish","1","JN1010_L","no","no","","instock","56.90","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/unnamed-1.jpg","","","","","","","","","l","0"
"Chaqueta Croquet de agua para Caballero","JN1010","1242","1246","publish","2","JN1010_M","no","no","","instock","56.90","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/unnamed-1.jpg","","","","","","","","","m","0"
"Chaqueta Croquet de agua para Caballero","JN1010","1242","1247","publish","3","JN1010_S","no","no","","instock","56.90","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/unnamed-1.jpg","","","","","","","","","s","0"
"Chaqueta Croquet de agua para Caballero","JN1010","1242","1248","publish","4","JN1010_XL","no","no","","instock","56.90","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/unnamed-1.jpg","","","","","","","","","xl","0"
"Chaqueta Croquet de agua para Caballero","JN1010","1242","1249","publish","5","JN1010_XXL","no","no","","instock","56.90","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/unnamed-1.jpg","","","","","","","","","xxl","0"
"Chaqueta Croquet de agua para Señora","JN1011","1251","1252","publish","1","JN1011_l","no","no","","instock","56.90","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/chaquetas-outer-jacket-mujer-con-texto-1.jpg","","","","","","","","","l","0"
"Chaqueta Croquet de agua para Señora","JN1011","1251","1253","publish","2","JN1011_m","no","no","","instock","56.90","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/chaquetas-outer-jacket-mujer-con-texto-1.jpg","","","","","","","","","m","0"
"Chaqueta Croquet de agua para Señora","JN1011","1251","1254","publish","3","JN1011_s","no","no","","instock","56.90","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/chaquetas-outer-jacket-mujer-con-texto-1.jpg","","","","","","","","","s","0"
"Chaqueta Croquet de agua para Señora","JN1011","1251","1255","publish","4","JN1011_xl","no","no","","instock","56.90","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/chaquetas-outer-jacket-mujer-con-texto-1.jpg","","","","","","","","","xl","0"
"Croquet Drilite Pantalón de agua Unisex","","1256","1257","publish","1","A80EDLWPTRS_l","no","no","","instock","39","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/Drilite-waterproof-trousers-teflon-coated-.jpg","","","","","","","","","l","0"
"Croquet Drilite Pantalón de agua Unisex","","1256","1258","publish","2","A80EDLWPTRS_m","no","no","","instock","39","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/Drilite-waterproof-trousers-teflon-coated-.jpg","","","","","","","","","m","0"
"Croquet Drilite Pantalón de agua Unisex","","1256","1259","publish","3","A80EDLWPTRS_s","no","no","","instock","39","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/Drilite-waterproof-trousers-teflon-coated-.jpg","","","","","","","","","s","0"
"Croquet Drilite Pantalón de agua Unisex","","1256","1260","publish","4","A80EDLWPTRS_xl","no","no","","instock","39","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/Drilite-waterproof-trousers-teflon-coated-.jpg","","","","","","","","","xl","0"
"Croquet Drilite Pantalón de agua Unisex","","1256","1261","publish","5","A80EDLWPTRS_xxl","no","no","","instock","39","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/09/Drilite-waterproof-trousers-teflon-coated-.jpg","","","","","","","","","xxl","0"
